order_id,product_ids
42881,"[1014, 1004, 627]"
42882,"[191, 728, 403, 1004, 1004]"
42883,[957]
42884,"[957, 957, 191, 365, 502]"
42885,"[365, 917, 627, 835, 1014]"
42886,"[191, 502, 365, 365, 957]"
42887,"[957, 365, 365]"
42889,"[403, 365, 403, 365, 1073]"
42890,"[627, 191, 703, 1014]"
42891,"[502, 823, 365]"
42892,"[957, 365]"
42893,"[775, 957, 1014, 1014]"
42894,"[1073, 1014, 1004]"
42895,"[1073, 403, 403, 627, 1014]"
42896,"[191, 885, 823, 1014, 1014]"
42897,"[365, 818, 1073, 957, 502]"
42898,"[365, 1014, 1004]"
42899,[502]
42901,"[1073, 403, 1004, 1004]"
42902,"[403, 957, 365, 502, 977]"
42903,"[1014, 502]"
42904,"[957, 502, 1073]"
42905,"[365, 502, 1004, 1004, 926]"
42906,"[502, 1014, 1014, 1004]"
42907,"[403, 1014]"
42908,[191]
42909,[924]
42910,"[627, 897]"
42911,"[1014, 403, 1004]"
42912,"[365, 1014, 1014, 403]"
42913,"[403, 365, 1073]"
42914,"[1004, 1004, 1004]"
42915,[403]
42916,"[403, 1014, 1014, 172]"
42917,"[1073, 403, 365, 804, 1004]"
42918,[1014]
42919,"[502, 365, 502, 627, 810]"
42920,"[403, 957, 804, 191, 365]"
42921,"[1014, 403, 365]"
42922,"[403, 1004, 191, 502]"
42923,"[502, 567, 957, 957, 191]"
42925,"[135, 403, 502, 191, 1004]"
42926,"[365, 1073, 1014, 1014, 403]"
42927,[1014]
42928,"[1073, 1014, 502, 191]"
42929,[365]
42930,"[403, 957, 191, 1014]"
42932,"[728, 365, 1014, 1014]"
42933,"[403, 957]"
42934,"[191, 1004, 1004]"
42935,"[1073, 502]"
42936,"[365, 365, 1014]"
42937,[191]
42940,"[403, 703, 1073]"
42941,"[365, 502, 1073]"
42942,"[822, 502, 502, 886, 1014]"
42943,"[365, 365, 502, 191]"
42944,"[403, 957, 191, 627, 1073]"
42945,"[771, 365, 1004, 1004, 1014]"
42946,"[403, 403, 365, 1014]"
42947,"[403, 627, 627]"
42948,"[365, 1004]"
42949,"[403, 627, 957]"
42950,"[365, 957, 957, 191]"
42952,"[403, 365, 828, 627]"
42953,[403]
42954,"[235, 1073]"
42955,[365]
42956,[403]
42957,[502]
42958,[1004]
42959,[1073]
42960,"[365, 957, 627, 365, 1073]"
42961,"[1073, 44, 502]"
42962,[1004]
42964,"[191, 502, 1004, 1004, 1014]"
42966,"[1004, 502]"
42967,"[403, 365, 1004]"
42968,[502]
42969,"[403, 825, 1004]"
42971,"[627, 403, 1004]"
42972,"[403, 403, 957, 502, 1073]"
42973,"[365, 1014]"
42974,"[403, 885, 1004, 1004, 1014]"
42975,[1014]
42976,"[365, 564, 1014]"
42977,"[403, 502, 957, 365, 1073]"
42978,"[403, 191, 1014]"
42979,"[403, 191, 1014]"
42980,[365]
42981,"[502, 906, 821, 1004, 1014]"
42982,"[502, 627, 403, 403, 1073]"
42983,"[403, 191, 1014]"
42984,"[276, 1073, 1014]"
42985,[1004]
42986,"[1004, 403, 627]"
42987,[1073]
42988,"[403, 502, 627, 627]"
42990,"[1073, 1014]"
42991,"[365, 1004]"
42992,"[403, 365, 627, 365, 273]"
42993,"[502, 502, 1004, 1004]"
42996,"[1073, 1014]"
42997,"[502, 365, 403, 403, 1073]"
42998,"[565, 172, 403]"
42999,"[1004, 627]"
43000,"[1073, 502, 1014, 1014]"
43001,"[365, 957, 502]"
43002,[365]
43003,"[627, 365, 365, 1004]"
43004,"[1004, 403, 365, 191, 1014]"
43006,[1014]
43008,[502]
43009,"[273, 365, 1004]"
43010,"[403, 403, 627, 249]"
43011,"[365, 365, 365, 627]"
43012,"[191, 365, 1004, 1014, 1014]"
43013,"[627, 627, 365, 1004, 1014]"
43014,"[1073, 403, 93, 1014]"
43015,[365]
43016,"[1073, 835]"
43017,"[365, 502, 1004]"
43018,[1004]
43022,"[403, 191, 191, 627, 502]"
43023,"[1073, 191, 957, 1014, 1014]"
43024,"[365, 365, 502]"
43025,"[627, 502, 627, 1014, 1014]"
43026,"[957, 957, 365, 627]"
43027,"[403, 502]"
43028,"[365, 403, 957]"
43029,"[502, 365, 627, 502, 1004]"
43031,"[403, 957, 957, 1014]"
43032,"[403, 627, 1014]"
43033,"[403, 1073, 906, 1004]"
43034,"[957, 627, 1073]"
43035,[1004]
43036,"[403, 502]"
43037,[502]
43039,"[365, 502, 502, 365]"
43040,"[957, 1073]"
43041,"[627, 365, 502, 1014]"
43042,"[792, 1014]"
43043,"[1073, 191, 627]"
43045,"[1004, 365]"
43048,"[793, 502, 502, 365, 1073]"
43049,"[627, 627]"
43050,"[957, 365, 1073]"
43051,[1004]
43053,"[365, 191]"
43054,"[627, 191]"
43055,"[564, 502, 365, 365]"
43056,"[957, 627, 1073, 1014]"
43058,"[825, 957, 502]"
43059,"[403, 403, 403, 502, 957]"
43060,"[116, 1014]"
43061,[403]
43062,[957]
43063,"[1073, 1073, 502, 502, 365]"
43064,"[191, 502, 502, 977, 1014]"
43065,"[403, 957]"
43066,"[957, 502, 1073]"
43067,"[1073, 957, 191, 365, 502]"
43069,"[797, 191, 1004]"
43070,"[403, 365]"
43071,"[1004, 957, 502, 191, 1014]"
43072,"[793, 502, 1004, 365, 502]"
43074,"[1073, 403, 502, 502]"
43076,[1073]
43077,[365]
43078,[627]
43079,"[403, 403, 957, 1014]"
43080,"[365, 191, 365]"
43081,"[191, 403, 957, 564]"
43082,"[502, 627]"
43083,"[403, 403, 957, 191, 365]"
43084,"[627, 365, 1073]"
43085,"[365, 403]"
43086,"[502, 403, 1004, 1014]"
43087,"[273, 365, 191, 1004, 1004]"
43089,"[365, 502]"
43090,"[365, 957, 1073, 1004, 1014]"
43091,[191]
43092,"[365, 502, 1004]"
43093,"[403, 957, 365, 502, 1014]"
43094,"[191, 282, 797, 1004]"
43095,"[365, 365, 365, 1073, 1014]"
43096,"[403, 365, 1004, 1014]"
43097,"[502, 502, 1073, 1014, 1014]"
43098,"[502, 572, 191, 365, 1014]"
43099,"[365, 403, 403]"
43100,"[502, 191, 1014]"
43101,[957]
43102,"[403, 403]"
43104,[957]
43105,"[365, 627, 627, 1014]"
43106,"[365, 502, 1004]"
43107,"[191, 957, 1073, 365, 1004]"
43108,"[365, 1014]"
43109,[502]
43110,[191]
43111,[44]
43112,[957]
43114,"[957, 191, 365, 502]"
43115,"[403, 502, 793, 1014, 1014]"
43117,"[403, 502, 37, 1014, 1014]"
43118,[1014]
43119,"[191, 191, 1004]"
43120,"[365, 502, 365, 365, 276]"
43121,"[365, 957, 1014]"
43122,[191]
43123,[1014]
43125,[502]
43126,[957]
43127,[365]
43128,"[365, 365, 365, 627]"
43130,[1014]
43132,[567]
43133,[1004]
43134,"[365, 403, 1073, 191]"
43135,[1073]
43136,"[403, 957, 502]"
43137,[1004]
43138,"[403, 1073, 1073]"
43139,[1014]
43140,"[957, 1073, 1073, 1004, 1014]"
43141,[365]
43142,"[502, 502, 365]"
43143,"[365, 365]"
43145,"[1004, 502, 365, 365, 1014]"
43146,"[365, 403, 403, 728]"
43147,"[191, 191, 502]"
43149,[1004]
43150,"[365, 627, 957, 957, 365]"
43151,[957]
43153,"[502, 502, 703, 627, 1014]"
43155,[821]
43157,"[502, 403, 403, 403, 365]"
43158,"[1004, 365, 502]"
43159,"[365, 403, 403, 627]"
43160,"[365, 365, 627, 502, 1014]"
43161,"[403, 1014]"
43163,[403]
43164,"[1004, 403, 365]"
43165,"[502, 627, 502]"
43166,"[1073, 502]"
43167,"[403, 403, 403, 1073, 1014]"
43168,"[502, 1073, 1004]"
43170,"[926, 627, 44, 191]"
43171,[365]
43172,"[403, 365, 627, 957, 1014]"
43173,"[1073, 502, 823]"
43174,"[191, 906, 1004, 1004, 1014]"
43175,"[627, 775, 403, 1073]"
43176,"[403, 365, 627, 1004]"
43177,"[403, 502, 1073, 1004]"
43179,"[835, 365]"
43180,[1073]
43181,"[365, 926, 1073]"
43183,"[1073, 957, 365, 191]"
43184,[1004]
43185,[957]
43186,"[403, 403, 926]"
43187,"[1073, 365, 818, 810, 1014]"
43188,"[627, 502, 1004]"
43189,"[403, 957, 365]"
43190,"[502, 191, 502, 825]"
43191,"[825, 1014]"
43192,[627]
43193,"[191, 403, 1004, 1014]"
43194,"[403, 897, 191, 365]"
43195,[1014]
43196,"[1073, 403, 897, 191, 191]"
43197,"[403, 365, 1073]"
43198,[502]
43199,[1014]
43200,"[957, 627, 365, 365, 1073]"
43201,"[116, 1014, 1014]"
43202,"[502, 502, 502, 1014]"
43203,[977]
43205,"[191, 403]"
43206,"[403, 403, 365, 365, 627]"
43207,"[835, 1004]"
43208,[1073]
43209,"[403, 893]"
43210,"[403, 365, 282, 191, 365]"
43212,"[502, 502, 502, 1004, 1014]"
43213,"[1073, 191]"
43214,"[1004, 403, 403, 627]"
43215,[627]
43216,[1004]
43217,"[403, 957, 957, 957, 502]"
43219,"[502, 191, 1004, 1004]"
43220,[1004]
43221,[403]
43222,"[1004, 1004, 403, 502]"
43223,"[1073, 502, 1014]"
43224,"[403, 365, 1073, 1014, 1014]"
43225,[365]
43226,"[893, 403, 1004]"
43227,"[403, 502, 365, 1014, 1014]"
43228,"[403, 957, 957]"
43229,"[502, 627, 1004]"
43230,"[191, 1073, 905, 1014]"
43231,"[957, 191, 502, 1014]"
43232,"[365, 502, 403, 365]"
43233,"[957, 1004]"
43234,"[1073, 191, 365, 191]"
43237,[957]
43238,"[1073, 1004, 1004, 403, 818]"
43241,"[191, 403]"
43243,"[1073, 191, 502, 502, 810]"
43244,"[1073, 365]"
43245,"[365, 403, 957]"
43246,"[627, 957, 957, 1004]"
43247,"[403, 627, 957]"
43248,[1014]
43249,[1014]
43250,"[403, 365]"
43251,"[365, 365, 365]"
43252,"[403, 957, 278, 627]"
43253,"[1073, 1073, 403, 403, 502]"
43255,"[502, 1014]"
43256,"[1004, 365, 502, 957, 365]"
43257,"[403, 957, 627, 502, 1014]"
43258,[1014]
43259,[957]
43260,[1004]
43262,"[403, 627, 365, 1004]"
43264,"[1073, 1004, 365, 502, 502]"
43265,[365]
43266,"[502, 1073, 403]"
43267,"[365, 502]"
43268,"[502, 502]"
43269,"[957, 627, 1073]"
43270,"[1073, 627]"
43271,"[365, 627, 365, 191, 1004]"
43272,"[365, 885, 957, 1073, 1014]"
43273,"[403, 403, 627, 627, 1004]"
43274,"[917, 365, 1073, 1073]"
43275,"[502, 365, 365, 403]"
43276,"[1073, 1073]"
43277,"[502, 502]"
43278,"[771, 403, 1004]"
43279,[403]
43280,"[365, 191, 403, 502, 502]"
43281,"[403, 957, 957, 191]"
43282,"[1004, 502, 977, 627]"
43283,"[957, 627, 1073]"
43284,"[403, 627, 502, 502]"
43285,"[365, 1004]"
43286,"[403, 957, 957, 1004, 1014]"
43287,"[403, 957, 1073, 1014]"
43288,"[627, 1014]"
43289,"[728, 957, 957, 1014]"
43292,"[957, 835]"
43293,"[403, 502, 926, 1004]"
43294,"[365, 191]"
43295,[403]
43298,"[502, 1073]"
43299,[1014]
43300,"[191, 365, 1073, 1004]"
43301,"[403, 403]"
43302,[502]
43303,"[191, 627]"
43305,"[1073, 365, 1004, 1014]"
43306,"[502, 365]"
43307,"[403, 957, 191, 502]"
43308,"[957, 365]"
43310,"[1073, 1014]"
43311,"[502, 365, 502, 1014]"
43312,"[1073, 1073, 365, 403, 957]"
43313,"[365, 191, 502, 1073, 1014]"
43314,"[1073, 403, 191, 365, 1004]"
43317,[502]
43318,"[1073, 365, 365, 627, 502]"
43319,"[365, 365, 1004, 403]"
43320,"[1073, 957, 957, 502, 502]"
43321,"[792, 1073, 627, 502]"
43324,"[191, 957, 191, 1004, 1004]"
43325,[1014]
43326,"[565, 1004, 1014]"
43327,"[957, 278, 1014]"
43328,"[957, 365]"
43329,"[365, 502, 365, 627]"
43330,"[93, 502, 502, 1014, 1014]"
43331,[957]
43332,"[1073, 957]"
43333,[1004]
43334,"[502, 1073]"
43335,"[502, 885, 1073, 1014, 1014]"
43337,"[1014, 191, 627, 191, 502]"
43338,[957]
43341,"[365, 627]"
43342,"[957, 365, 1004]"
43343,"[1073, 403, 957, 905]"
43344,"[1014, 403, 502]"
43345,"[1014, 191, 810]"
43346,[1004]
43347,"[627, 957, 365, 1014]"
43349,"[627, 1004]"
43350,"[818, 365, 917, 191, 1073]"
43352,[191]
43353,"[572, 1014]"
43354,"[276, 502, 502, 1004]"
43355,"[403, 627, 365, 365, 627]"
43356,"[403, 627, 957, 957]"
43357,"[365, 365, 191]"
43358,"[403, 403, 1004]"
43359,[502]
43362,[924]
43363,"[771, 924, 627, 365, 365]"
43365,"[1073, 1014, 1014, 365, 1004]"
43367,"[403, 191, 1014, 1004]"
43368,[1073]
43369,"[1014, 957, 1004, 1004]"
43370,"[403, 191]"
43371,[1014]
43373,"[1004, 365, 502, 502, 191]"
43375,[191]
43376,"[403, 957, 365, 1073]"
43377,"[191, 365, 1014, 1004]"
43378,"[1073, 627]"
43379,"[502, 365]"
43380,"[403, 365, 502]"
43381,[1004]
43382,[191]
43383,"[249, 627]"
43385,"[1073, 1014, 957, 502]"
43386,"[403, 403, 957]"
43387,"[403, 1073, 957, 365]"
43390,"[810, 191, 502, 1004]"
43391,"[793, 365, 1014]"
43392,"[276, 365, 365]"
43393,"[957, 365, 1014]"
43395,[191]
43396,[502]
43398,[1004]
43399,"[403, 502, 1014]"
43400,[502]
43401,"[191, 365, 1004]"
43402,"[793, 703, 403, 403]"
43403,[823]
43404,"[810, 403, 1073]"
43405,"[957, 365, 1014, 1014]"
43406,"[627, 1014, 1014, 1004]"
43407,"[403, 278, 1014, 1004]"
43408,"[365, 502]"
43410,[116]
43411,[627]
43412,"[1073, 403, 502, 957, 365]"
43413,"[365, 957]"
43414,"[365, 365, 502]"
43416,"[134, 1014]"
43418,[627]
43419,"[403, 1004]"
43420,"[403, 365, 502, 642]"
43421,"[37, 502, 627, 191, 502]"
43423,"[365, 627]"
43424,"[403, 627]"
43425,"[365, 957, 627, 365, 1014]"
43426,"[365, 502, 502, 1004]"
43427,"[191, 191, 1014, 1014, 1014]"
43428,[502]
43429,"[885, 93, 1073, 1004]"
43430,"[1004, 957, 502, 926, 365]"
43431,"[403, 627, 365, 917]"
43432,"[403, 957, 365, 502]"
43434,"[365, 502, 191, 1014]"
43435,[1014]
43436,"[957, 771, 703, 191]"
43437,"[403, 1014, 1004]"
43438,"[1004, 191, 403, 191]"
43440,"[403, 365]"
43441,"[627, 957]"
43443,"[403, 365, 1014]"
43445,"[403, 403, 502, 502, 1004]"
43446,"[502, 365]"
43447,"[627, 1014, 1004]"
43448,"[627, 191, 804, 1073, 1004]"
43449,[1073]
43450,"[403, 502]"
43453,[627]
43454,[191]
43455,[365]
43457,"[1073, 365, 403, 191, 1014]"
43458,"[1014, 1004, 1004]"
43459,"[825, 1073]"
43460,"[957, 627, 502]"
43461,"[134, 1014, 1014, 403]"
43462,"[403, 957, 567, 365, 821]"
43463,"[1014, 191, 1004]"
43464,"[1073, 191, 403, 403, 365]"
43465,"[365, 1073, 1073, 403, 804]"
43466,"[191, 1004]"
43468,"[191, 191, 627, 403, 403]"
43469,"[1073, 403, 365, 1014, 191]"
43470,"[365, 957, 957, 1073, 1073]"
43472,"[365, 502, 1073, 1004]"
43473,"[797, 1073, 1004]"
43474,"[1073, 191, 1014, 1004]"
43475,[403]
43476,"[1073, 1073, 810, 365]"
43477,"[403, 502, 1014]"
43478,"[403, 365, 502, 502]"
43480,"[565, 905, 818, 191, 1004]"
43481,"[957, 1073]"
43482,[403]
43483,[502]
43484,"[403, 957, 502, 627, 365]"
43485,"[957, 365, 1014, 1014]"
43487,"[810, 957, 828]"
43488,"[1073, 897]"
43489,"[191, 365]"
43490,"[365, 502, 365]"
43491,"[403, 365, 1073, 1014]"
43492,"[403, 365, 1073]"
43494,[191]
43495,[502]
43496,[191]
43497,"[977, 926, 957]"
43498,"[1073, 1014, 403, 1004]"
43499,[365]
43500,"[403, 365]"
43501,"[365, 365, 365]"
43502,"[1073, 191, 365, 1004]"
43503,"[403, 957, 957, 823]"
43504,[1014]
43505,"[403, 1073]"
43507,"[502, 1014, 1004, 1004]"
43508,"[1073, 403]"
43509,"[1014, 1014, 403, 502, 502]"
43510,[778]
43511,"[917, 191]"
43513,[793]
43514,[365]
43515,"[365, 365]"
43516,"[365, 403]"
43517,"[957, 191]"
43518,[403]
43519,"[1014, 1014]"
43520,"[365, 1014, 1014]"
43521,"[191, 365, 502, 1073, 502]"
43522,[1014]
43523,"[627, 906]"
43524,"[365, 365, 502]"
43526,[1014]
43527,"[1073, 1014, 1004, 502]"
43528,"[1073, 403, 403, 502]"
43529,"[957, 502]"
43530,"[365, 1073, 1014, 1004]"
43531,"[703, 365, 1004]"
43533,"[1073, 1014]"
43534,"[403, 37, 627, 1004, 1004]"
43537,[273]
43539,"[403, 792, 1014, 1014]"
43540,"[502, 276, 365, 1073, 1004]"
43541,"[403, 502, 822, 1073, 1004]"
43543,"[403, 365]"
43546,"[818, 191, 502, 1073, 1004]"
43547,"[957, 1004]"
43548,"[502, 823, 1073, 1014]"
43549,[1014]
43550,"[1014, 273, 905]"
43551,"[365, 502]"
43553,"[502, 1004]"
43554,[627]
43555,"[957, 957]"
43558,"[627, 1014, 1014]"
43559,"[365, 502, 957, 1004, 1004]"
43560,"[1004, 403, 627, 502, 191]"
43561,"[276, 1073]"
43563,[1014]
43565,"[627, 1014, 1004, 502, 365]"
43567,[1014]
43568,"[191, 502, 1004]"
43569,"[403, 403, 906, 957, 1073]"
43570,[627]
43571,"[403, 502, 1014]"
43572,"[703, 957, 1004, 365]"
43573,"[1073, 957, 502]"
43574,"[403, 365, 191]"
43576,"[191, 917, 365, 957]"
43577,"[403, 134, 502]"
43578,"[365, 957, 957, 502, 502]"
43580,"[1014, 1004, 502]"
43581,"[403, 365]"
43582,"[1073, 1073, 1014, 797, 502]"
43583,"[365, 502, 502, 1073, 1073]"
43584,[957]
43585,"[191, 1073, 1014, 1014]"
43586,"[403, 1004]"
43588,"[1014, 1004]"
43589,"[775, 403, 957, 1014]"
43590,[957]
43591,"[1004, 365, 627]"
43592,"[403, 403, 365]"
43594,"[1073, 1014, 1014]"
43595,"[1073, 1014, 365, 365]"
43596,"[1073, 1014, 365, 957, 365]"
43597,"[793, 365, 276, 1004, 1004]"
43598,"[365, 365, 365, 1004, 1004]"
43599,"[502, 957]"
43600,"[572, 191, 403, 403, 1014]"
43601,"[403, 365, 627]"
43602,[1073]
43603,"[957, 565, 191]"
43604,"[502, 1014, 1014]"
43605,[403]
43606,[1004]
43607,"[278, 1073, 1014, 1014]"
43608,"[793, 1073, 365, 365, 1004]"
43609,"[403, 627, 627, 365, 1004]"
43610,"[365, 365, 906]"
43612,"[565, 1014]"
43613,"[365, 502, 502, 627, 365]"
43614,"[403, 957, 502]"
43615,"[1073, 403]"
43616,[1014]
43617,"[403, 365, 1004]"
43618,[1004]
43619,"[1073, 1004, 1004, 1004]"
43620,[403]
43621,"[365, 502, 1004]"
43622,[957]
43623,[885]
43624,"[365, 403, 957]"
43625,"[957, 502, 1014]"
43626,"[957, 1073]"
43627,"[1073, 1073, 1014, 957, 365]"
43628,"[1073, 1004, 627]"
43629,"[502, 191]"
43631,[403]
43632,"[502, 1014]"
43633,"[1073, 365]"
43634,"[403, 403, 627, 1014]"
43635,"[502, 1073]"
43636,[403]
43638,"[502, 821, 191]"
43639,"[957, 365, 502]"
43640,"[191, 191, 1014, 1014, 1004]"
43641,"[728, 116, 365, 1004]"
43642,"[403, 502, 1014]"
43643,"[365, 1073]"
43644,"[957, 1014]"
43645,"[957, 502, 502]"
43646,"[191, 365, 1004]"
43647,"[403, 365, 627, 1073, 1014]"
43648,"[1004, 1004, 365]"
43649,"[957, 502, 502]"
43650,"[235, 403]"
43651,"[403, 403, 957, 191, 1004]"
43652,"[1014, 403, 627, 191, 627]"
43653,"[977, 403, 403, 502]"
43656,"[1073, 1073]"
43657,[235]
43658,"[1014, 1014, 1004, 1004]"
43659,[957]
43660,"[365, 1014]"
43661,"[403, 502, 1004]"
43662,[1073]
43666,"[365, 957, 1073, 1014]"
43667,"[191, 278, 365, 1073, 1014]"
43668,"[403, 957, 1073]"
43669,"[365, 1014, 1004]"
43670,"[502, 1073, 1073, 502]"
43671,"[365, 502, 821]"
43672,"[1073, 1004, 627, 191]"
43673,"[365, 703]"
43674,"[1073, 403, 1014, 502]"
43675,[1073]
43676,"[403, 502, 365]"
43677,[1014]
43679,"[1004, 403, 365, 502, 502]"
43681,"[191, 365, 1073, 365, 1014]"
43682,"[627, 924, 403, 957]"
43683,"[627, 957, 365, 502, 1014]"
43684,"[1073, 1014, 1014, 1014, 821]"
43685,"[502, 502, 957, 365]"
43686,"[627, 191, 1073, 1014, 1004]"
43687,[365]
43689,"[191, 627, 403, 1004, 1004]"
43690,"[403, 365]"
43693,"[365, 627, 822, 191, 1004]"
43695,"[977, 1073]"
43696,"[403, 627, 365, 1073]"
43697,[1004]
43698,"[502, 502]"
43699,"[1073, 957, 365, 885, 365]"
43700,[502]
43701,"[1014, 1014, 191, 403, 924]"
43702,"[191, 365, 191, 502, 502]"
43703,"[627, 502, 893, 191]"
43704,"[403, 957, 1073, 1014, 1014]"
43705,"[365, 403, 1004, 1004]"
43707,[627]
43708,"[1014, 403, 627, 906, 191]"
43709,"[627, 1073, 1014]"
43710,[502]
43711,"[1014, 1004]"
43713,"[403, 1004]"
43714,[1073]
43715,"[502, 1004]"
43718,[885]
43719,"[403, 1004, 502]"
43720,"[502, 835]"
43721,"[365, 818, 1014, 1014, 1004]"
43723,[1004]
43724,[365]
43725,"[403, 1014]"
43727,"[365, 1004]"
43728,"[403, 403, 627, 502, 191]"
43729,[1004]
43731,"[1073, 1014]"
43733,"[793, 365, 627]"
43734,"[957, 957, 502, 1014, 1014]"
43736,"[365, 403, 828, 1014]"
43737,"[886, 1004]"
43738,"[403, 1004]"
43739,[565]
43740,[191]
43741,"[403, 403, 403, 403, 1073]"
43742,[1014]
43743,"[1073, 365, 365]"
43744,"[502, 1004]"
43745,"[825, 1073, 365]"
43747,"[191, 365, 502]"
43748,"[1014, 502, 365]"
43749,"[403, 627, 502, 365]"
43750,[1004]
43751,"[502, 957]"
43752,"[403, 403, 957]"
43753,"[885, 957, 1014, 1004]"
43754,"[403, 1073]"
43755,"[1073, 403, 403, 627, 1004]"
43756,"[403, 365, 977, 627, 1014]"
43757,"[403, 502, 1004, 1004]"
43758,"[502, 502]"
43759,[191]
43760,[1014]
43761,"[403, 957, 365, 502]"
43762,"[403, 365, 1014]"
43763,"[502, 502, 1073, 1073]"
43764,"[1004, 502]"
43765,"[1014, 403, 957, 810, 1004]"
43766,"[1014, 403, 957]"
43767,"[1004, 502, 893, 365]"
43768,[365]
43770,"[1073, 1014, 1004]"
43771,[502]
43772,"[502, 1073, 403, 403]"
43773,"[191, 403, 191]"
43774,[1014]
43775,"[365, 191, 365, 1014]"
43776,"[1073, 1014]"
43778,"[502, 502, 502]"
43779,"[1073, 957]"
43780,[1004]
43781,"[403, 502]"
43782,"[1073, 1073, 1073, 249, 502]"
43783,"[1073, 191, 365]"
43784,"[403, 191]"
43785,"[365, 403, 502, 627, 1073]"
43786,"[191, 365, 365, 172, 627]"
43787,"[1073, 191]"
43788,"[403, 957, 627, 365, 502]"
43789,"[365, 502, 1073]"
43791,"[728, 403, 957, 572]"
43792,"[502, 365, 627, 1014, 1014]"
43793,"[403, 403, 1073]"
43794,"[502, 365]"
43795,"[403, 957, 365]"
43796,"[191, 191]"
43797,"[1073, 403, 957]"
43799,[627]
43800,"[365, 191, 627]"
43802,"[1073, 957, 191, 365, 1004]"
43803,"[957, 822, 365, 1014, 1014]"
43804,"[191, 191, 403, 502]"
43805,"[1073, 365]"
43806,"[403, 191, 642]"
43807,"[403, 191, 775, 191, 1073]"
43809,"[502, 502, 1014, 1014]"
43810,"[1014, 403, 403]"
43811,[502]
43812,"[957, 627]"
43813,"[1073, 1014, 1014, 403, 365]"
43814,"[502, 502, 191]"
43815,"[835, 191, 191, 810]"
43816,"[1073, 1014, 502, 365, 191]"
43817,"[365, 502, 627, 1073]"
43818,"[365, 502, 1073]"
43820,[1014]
43821,"[403, 1073, 1014]"
43822,"[1014, 1014, 502, 627]"
43823,"[957, 502, 835]"
43825,"[191, 957, 365, 1073]"
43826,"[1004, 1004]"
43827,"[191, 1014]"
43828,[906]
43829,"[1073, 502, 502, 1004]"
43830,"[1073, 804]"
43832,"[403, 957, 897, 1014, 1004]"
43833,"[191, 403, 502, 365, 1014]"
43834,"[1073, 1004]"
43835,"[1073, 1073, 403]"
43837,"[365, 1073]"
43838,"[1014, 191, 278]"
43841,"[502, 627, 502, 1014]"
43843,"[403, 403, 37, 1014, 1014]"
43844,"[502, 191, 365]"
43845,[1004]
43848,"[502, 502, 191, 365, 502]"
43849,"[775, 1014, 1004, 403, 403]"
43850,"[191, 957, 627]"
43851,[810]
43852,"[957, 957, 1014]"
43853,"[278, 502, 572, 403, 365]"
43854,"[403, 403, 1014]"
43856,"[1073, 1014]"
43857,"[365, 403, 1014, 37]"
43858,"[403, 403, 403, 1014]"
43859,[1073]
43860,[191]
43861,[403]
43862,"[191, 365, 191, 1073, 1073]"
43864,"[502, 1073, 1014]"
43865,"[365, 502, 502]"
43867,"[403, 502]"
43868,"[1073, 502]"
43869,"[1014, 957, 191]"
43870,"[365, 502, 403]"
43871,"[365, 1014]"
43872,"[1014, 1014, 403, 957]"
43873,"[957, 502, 502]"
43874,"[502, 627, 365, 1004]"
43875,"[1014, 365, 44, 191]"
43876,"[365, 502, 957, 957, 1014]"
43877,"[792, 502]"
43880,"[403, 1073, 1014]"
43881,"[1014, 1014, 502]"
43882,"[792, 1004, 1004]"
43883,[957]
43884,"[365, 403, 957, 172, 1073]"
43886,"[1073, 1014, 365]"
43887,"[365, 957]"
43888,"[502, 778, 627, 365]"
43889,"[502, 365, 365, 502, 365]"
43890,"[1014, 365]"
43892,"[893, 1004, 1004]"
43893,"[1004, 627, 365, 249, 502]"
43894,"[191, 926, 1073, 1073, 1004]"
43895,[502]
43896,"[502, 627, 1073]"
43897,"[957, 365]"
43898,"[957, 917]"
43899,"[278, 365]"
43900,"[403, 365, 365]"
43901,"[403, 502, 957, 502, 502]"
43903,"[191, 191, 502, 502, 1004]"
43904,"[403, 502, 1014, 502]"
43906,"[365, 365, 627, 627, 627]"
43907,"[403, 365, 502, 1004]"
43908,"[365, 403, 403, 365, 365]"
43909,"[502, 365, 365, 1014]"
43910,[191]
43911,"[1073, 191, 1014, 1004]"
43912,"[502, 191, 403, 1014, 365]"
43914,"[191, 1004]"
43915,"[191, 502]"
43917,"[1014, 403, 957, 502]"
43918,"[1004, 191, 627]"
43919,"[1004, 403, 365, 365]"
43920,"[403, 957, 502, 627, 1004]"
43921,"[365, 1073, 403, 1004]"
43922,"[403, 235]"
43923,"[1004, 957, 823, 502]"
43924,"[1014, 502, 365, 365]"
43925,"[775, 1073]"
43926,[957]
43928,"[365, 1073, 1014]"
43929,[1004]
43930,"[1073, 1073, 403, 1004]"
43931,"[1073, 365]"
43932,[191]
43934,"[191, 1014, 627, 1004, 502]"
43936,"[365, 1073, 1014, 957, 1004]"
43937,"[957, 627]"
43938,"[365, 191, 835, 191]"
43939,"[778, 1073, 502, 926, 1004]"
43940,[191]
43941,"[365, 1014, 1014]"
43943,"[957, 957, 502, 1073, 1073]"
43944,[1014]
43945,"[1014, 905, 1004]"
43946,"[365, 957, 1004]"
43947,[403]
43948,"[403, 403, 365, 627, 1073]"
43949,[835]
43950,"[1014, 365]"
43952,"[502, 1073, 365, 957]"
43953,[957]
43954,"[1014, 403, 1004]"
